title,text,subject,date
Fact Check: Earth shape verified by independent experts.,Fact Check: Earth shape verified by independent experts. Global warming Space exploration Global warming COVID-19 vaccine COVID-19 vaccine,News,2024-03-30
Fact Check: Moon landing verified by independent experts.,Fact Check: Moon landing verified by independent experts. Moon landing Global warming Climate change COVID-19 vaccine COVID-19 vaccine,News,2024-03-30
Official Report: Vaccination safety findings released by government agency.,Official Report: Vaccination safety findings released by government agency. Earth shape Vaccination safety Evolution theory Vaccination safety Space exploration,News,2024-03-30
Reuters: COVID-19 vaccine has been confirmed by multiple sources.,Reuters: COVID-19 vaccine has been confirmed by multiple sources. Climate change Moon landing Climate change Global warming Earth shape,News,2024-03-30
Reuters: Earth shape has been confirmed by multiple sources.,Reuters: Earth shape has been confirmed by multiple sources. Scientific research Vaccination safety Scientific research Vaccination safety Earth shape,News,2024-03-30
Reuters: Scientific research has been confirmed by multiple sources.,Reuters: Scientific research has been confirmed by multiple sources. Evolution theory Space exploration Earth shape Global warming Evolution theory,News,2024-03-30
Study Shows: Climate change according to peer-reviewed research.,Study Shows: Climate change according to peer-reviewed research. COVID-19 vaccine Global warming Moon landing Medical discoveries Space exploration,News,2024-03-30
Fact Check: Climate change verified by independent experts.,Fact Check: Climate change verified by independent experts. Global warming Climate change Vaccination safety Evolution theory Climate change,News,2024-03-30
Official Report: Climate change findings released by government agency.,Official Report: Climate change findings released by government agency. COVID-19 vaccine Vaccination safety COVID-19 vaccine Evolution theory Moon landing,News,2024-03-30
Official Report: Evolution theory findings released by government agency.,Official Report: Evolution theory findings released by government agency. Space exploration Earth shape Earth shape Space exploration Climate change,News,2024-03-30
Official Report: Medical discoveries findings released by government agency.,Official Report: Medical discoveries findings released by government agency. Earth shape COVID-19 vaccine Medical discoveries Space exploration Global warming,News,2024-03-30
Official Report: Moon landing findings released by government agency.,Official Report: Moon landing findings released by government agency. Global warming Moon landing Vaccination safety Evolution theory Earth shape,News,2024-03-30
Study Shows: Moon landing according to peer-reviewed research.,Study Shows: Moon landing according to peer-reviewed research. Space exploration COVID-19 vaccine Vaccination safety Moon landing Space exploration,News,2024-03-30
Confirmed: Earth shape as reported by verified sources.,Confirmed: Earth shape as reported by verified sources. Evolution theory Global warming Evolution theory COVID-19 vaccine Medical discoveries,News,2024-03-30
Reuters: Vaccination safety has been confirmed by multiple sources.,Reuters: Vaccination safety has been confirmed by multiple sources. Global warming Climate change Vaccination safety Scientific research Vaccination safety,News,2024-03-30
Fact Check: COVID-19 vaccine verified by independent experts.,Fact Check: COVID-19 vaccine verified by independent experts. Space exploration Evolution theory COVID-19 vaccine COVID-19 vaccine Earth shape,News,2024-03-30
Reuters: Scientific research has been confirmed by multiple sources.,Reuters: Scientific research has been confirmed by multiple sources. Moon landing Earth shape Moon landing Scientific research COVID-19 vaccine,News,2024-03-30
Fact Check: Global warming verified by independent experts.,Fact Check: Global warming verified by independent experts. Medical discoveries Medical discoveries COVID-19 vaccine Climate change Climate change,News,2024-03-30
Fact Check: Space exploration verified by independent experts.,Fact Check: Space exploration verified by independent experts. Medical discoveries Space exploration Climate change Medical discoveries Evolution theory,News,2024-03-30
Study Shows: Space exploration according to peer-reviewed research.,Study Shows: Space exploration according to peer-reviewed research. Medical discoveries Global warming Moon landing Evolution theory Scientific research,News,2024-03-30
Confirmed: Evolution theory as reported by verified sources.,Confirmed: Evolution theory as reported by verified sources. Earth shape Scientific research Evolution theory Moon landing Scientific research,News,2024-03-30
Reuters: Earth shape has been confirmed by multiple sources.,Reuters: Earth shape has been confirmed by multiple sources. Medical discoveries COVID-19 vaccine Climate change COVID-19 vaccine Vaccination safety,News,2024-03-30
Reuters: Evolution theory has been confirmed by multiple sources.,Reuters: Evolution theory has been confirmed by multiple sources. COVID-19 vaccine Climate change COVID-19 vaccine Moon landing Scientific research,News,2024-03-30
Confirmed: Earth shape as reported by verified sources.,Confirmed: Earth shape as reported by verified sources. Evolution theory Climate change Earth shape Space exploration COVID-19 vaccine,News,2024-03-30
Official Report: Global warming findings released by government agency.,Official Report: Global warming findings released by government agency. Earth shape Scientific research Scientific research Scientific research Scientific research,News,2024-03-30
Fact Check: Vaccination safety verified by independent experts.,Fact Check: Vaccination safety verified by independent experts. Medical discoveries Vaccination safety Global warming COVID-19 vaccine Space exploration,News,2024-03-30
